A,B,ATCsim,STsim,SEsim,integrated_score,integrated_score2,TAG
Bevacizumab,Fotemustine,0.135335283,1.00E-50,1.00E-50,1,0.135335283,P
Bevacizumab,Interferon alfa-2a,0.135335283,1.00E-50,1.00E-50,1,0.135335283,P
Bevacizumab,Lapatinib,0.135335283,1.00E-50,0,1,0.135335283,P
Bevacizumab,Paclitaxel,0.135335283,1.00E-50,0,1,0.135335283,P
Bevacizumab,Sunitinib,0.082084999,1.00E-50,0,1,0.082084999,P
Bevacizumab,Temsirolimus,0.135335283,1.00E-50,0,1,0.135335283,P
Bevacizumab,Aflibercept,0.135335283,1.00E-50,1.00E-50,0.135335283,0.135335283,N
Bevacizumab,Aminophylline,0.135335283,1.00E-50,0,0.135335283,0.135335283,N
Bevacizumab,Anastrozole,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Bevacizumab,Azacitidine,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Bevacizumab,Bexarotene,0.082084999,1.00E-50,1.00E-50,0.082084999,0.082084999,N
Bevacizumab,Bortezomib,0.135335283,1.00E-50,0,0.135335283,0.135335283,N
Bevacizumab,Bosutinib,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Bevacizumab,Busulfan,0.135335283,1.00E-50,1.00E-50,0.135335283,0.135335283,N
Bevacizumab,Cabazitaxel,0.135335283,1.00E-50,0,0.135335283,0.135335283,N
Bevacizumab,Carboplatin,0.135335283,1.00E-50,1.00E-50,0.135335283,0.135335283,N
Bevacizumab,Carmustine,0.135335283,1.00E-50,0,0.135335283,0.135335283,N
Bevacizumab,Carvedilol,0.135335283,1.00E-50,0,0.135335283,0.135335283,N
Bevacizumab,Cediranib,0.082084999,1.00E-50,1.00E-50,0.082084999,0.082084999,N
Bevacizumab,Celecoxib,0.135335283,1.00E-50,0,0.135335283,0.135335283,N
Bevacizumab,Chenodeoxycholic acid,0.135335283,1.00E-50,0,0.135335283,0.135335283,N
Bevacizumab,Chlorambucil,0.135335283,1.00E-50,1.00E-50,0.135335283,0.135335283,N
Bevacizumab,Cisplatin,0.135335283,1.00E-50,1.00E-50,0.135335283,0.135335283,N
Bevacizumab,Clofarabine,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Bevacizumab,Cyclophosphamide,0.135335283,1.00E-50,1.00E-50,0.135335283,0.135335283,N
Bevacizumab,Dacarbazine,0.082084999,1.00E-50,1.00E-50,0.082084999,0.082084999,N
Bevacizumab,Dasatinib,0.135335283,1.00E-50,0,0.135335283,0.135335283,N
Bevacizumab,Daunorubicin,0.135335283,1.00E-50,0,0.135335283,0.135335283,N
Bevacizumab,Decitabine,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Bevacizumab,Dexamethasone,0.135335283,1.00E-50,0,0.135335283,0.135335283,N
Bevacizumab,Diphenhydramine,0.135335283,1.00E-50,0,0.135335283,0.135335283,N
Bevacizumab,Docetaxel,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Bevacizumab,Doxorubicin,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Bevacizumab,Enalapril,0.135335283,1.00E-50,0,0.135335283,0.135335283,N
Bevacizumab,Epirubicin,0.135335283,1.00E-50,0,0.135335283,0.135335283,N
Bevacizumab,Etodolac,0.135335283,1.00E-50,0,0.135335283,0.135335283,N
Bevacizumab,Etoposide,0.135335283,1.00E-50,0,0.135335283,0.135335283,N
Bevacizumab,Everolimus,0.135335283,1.00E-50,0,0.135335283,0.135335283,N
Bevacizumab,Exemestane,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Bevacizumab,Fludarabine,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Bevacizumab,Fluorouracil,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Bevacizumab,Fulvestrant,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Bevacizumab,Gefitinib,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Bevacizumab,Gemcitabine,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Busulfan,Melphalan,0.22313016,0.181545652,1.00E-50,1,0.364167502,P
Cabazitaxel,Prednisone,0.135335283,0.370354293,0.168639053,1,0.547380142,P
Cabazitaxel,Aflibercept,0.22313016,1.00E-50,0,0.22313016,0.22313016,N
Cabazitaxel,Interferon alfa-2a,0.22313016,1.00E-50,0,0.22313016,0.22313016,N
Cabazitaxel,Peginterferon alfa-2b,0.22313016,1.00E-50,0,0.22313016,0.22313016,N
Cabazitaxel,Romiplostim,0.22313016,1.00E-50,0,0.22313016,0.22313016,N
Cabazitaxel,Trientine,0.135335283,1.00E-50,1.00E-50,0.135335283,0.135335283,N
Cabazitaxel,IL-27,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cabazitaxel,L744832,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cabazitaxel,Sorivudine,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cabazitaxel,Trebananib,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Cabazitaxel,17-DMAG,1.00E-50,0.350418798,0,0.350418798,0.350418798,N
Cabazitaxel,2-Methoxyestradiol,1.00E-50,0.259897114,0,0.259897114,0.259897114,N
Cabazitaxel,ABT-737,1.00E-50,0.335886153,1.00E-50,0.335886153,0.335886153,N
Cabazitaxel,AEE788,1.00E-50,0.288459139,1.00E-50,0.288459139,0.288459139,N
Cabazitaxel,Aminophylline,0.22313016,0.239165553,0.131707317,0.486778821,0.486778821,N
Cabazitaxel,Anastrozole,0.082084999,0.354035005,0.197674419,0.5242683,0.5242683,N
Cabazitaxel,Arzoxifene,1.00E-50,0.375363456,1.00E-50,0.375363456,0.375363456,N
Cabazitaxel,Azacitidine,0.082084999,0.346749577,0.300699301,0.580679467,0.580679467,N
Cabazitaxel,Bexarotene,0.082084999,0.367346289,1.00E-50,0.419277668,0.419277668,N
Cabazitaxel,Bosutinib,0.082084999,0.353123504,0.29,0.578417876,0.578417876,N
Cabazitaxel,Busulfan,0.22313016,0.143880964,1.00E-50,0.334906942,0.334906942,N
Cabazitaxel,Canfosfamide,1.00E-50,0.354756248,0.039473684,0.380226396,0.380226396,N
Cabazitaxel,Capecitabine,0.082084999,0.489206497,0.23752495,0.642502121,0.642502121,N
Cabazitaxel,Carboplatin,0.135335283,0.244941716,1.00E-50,0.347127743,0.347127743,N
Cabazitaxel,Carmustine,0.22313016,0.208215422,0.221789883,0.521312406,0.521312406,N
Cabazitaxel,Carvedilol,0.22313016,0.411015561,0.241157556,0.652780829,0.652780829,N
Cabazitaxel,Cediranib,0.082084999,0.355122155,0,0.408056952,0.408056952,N
Cabazitaxel,Celecoxib,0.22313016,0.245494068,0.249350649,0.560004704,0.560004704,N
Cabazitaxel,Chenodeoxycholic acid,0.22313016,0.299269351,0.310714286,0.62476905,0.62476905,N
Cabazitaxel,Chlorambucil,0.22313016,0.265501213,1.00E-50,0.429390045,0.429390045,N
Cabazitaxel,CI-1040,1.00E-50,0.36082751,1.00E-50,0.36082751,0.36082751,N
Cabazitaxel,Cisplatin,0.22313016,0.338052147,1.00E-50,0.485752678,0.485752678,N
Cabazitaxel,Clofarabine,0.082084999,0.272933997,0.336170213,0.556970096,0.556970096,N
Cabazitaxel,Cyclophosphamide,0.22313016,0.334211481,1.00E-50,0.48276898,0.48276898,N
Cabazitaxel,Dacarbazine,0.082084999,0.148136261,0,0.218061495,0.218061495,N
Cabazitaxel,Dasatinib,0.135335283,0.413689123,0.264880952,0.627322336,0.627322336,N
Cabazitaxel,Daunorubicin,0.22313016,0.4636401,0.246031746,0.685835129,0.685835129,N
Cabazitaxel,Decitabine,0.082084999,0.340372586,0.325842697,0.591809956,0.591809956,N
Cabazitaxel,Dexamethasone,0.22313016,0.424910845,0.135294118,0.613675855,0.613675855,N
Cabazitaxel,Diphenhydramine,0.22313016,0.397110966,0.147928994,0.600918649,0.600918649,N
Cabazitaxel,Discodermolide,1.00E-50,0.42838156,1.00E-50,0.42838156,0.42838156,N
Cabazitaxel,Docetaxel,0.082084999,0.594750727,0.284023669,0.733667983,0.733667983,N
Cabazitaxel,Doxorubicin,0.082084999,0.475101045,0.224952741,0.626572445,0.626572445,N
Cabazitaxel,Emodin,1.00E-50,0.381581643,0,0.381581643,0.381581643,N
Cabazitaxel,Enalapril,0.22313016,0.341149826,0.238970588,0.610474075,0.610474075,N
Cabazitaxel,Enzastaurin,1.00E-50,0.334682135,1.00E-50,0.334682135,0.334682135,N
Cabazitaxel,Epirubicin,0.135335283,0.468429934,0.224952741,0.643765121,0.643765121,N
Cabazitaxel,Erlotinib,0.082084999,0.392972986,0.284444444,0.601293015,0.601293015,N
Cabazitaxel,Etodolac,0.135335283,0.404073289,0.237354086,0.607026253,0.607026253,N
Cabazitaxel,Etoposide,0.22313016,0.470695616,0.288888889,0.707590676,0.707590676,N
Cabazitaxel,Everolimus,0.22313016,0.387415098,0.239373602,0.638018859,0.638018859,N
Cabazitaxel,Exemestane,0.082084999,0.3158186,0.244131455,0.525299156,0.525299156,N
Cabazitaxel,Fenretinide,1.00E-50,0.270002546,0,0.270002546,0.270002546,N
Cabazitaxel,Fludarabine,0.082084999,0.412213493,0.226086957,0.582444464,0.582444464,N
Cabazitaxel,Fluorouracil,0.082084999,0.367229671,0.1953125,0.53261386,0.53261386,N
Cabazitaxel,Fotemustine,0.60653066,0.30489069,1.00E-50,0.726495798,0.726495798,N
Cabazitaxel,Fulvestrant,0.082084999,0.319067306,0.268156425,0.54256971,0.54256971,N
Cabazitaxel,Gefitinib,0.082084999,0.283771237,0.240566038,0.500719918,0.500719918,N
Cabazitaxel,Gemcitabine,0.082084999,0.397501603,0.244274809,0.582051989,0.582051989,N
Cabazitaxel,Genistein,1.00E-50,0.402915657,0,0.402915657,0.402915657,N
Cabazitaxel,Idarubicin,0.22313016,0.36855186,0.198979592,0.607057023,0.607057023,N
Cabazitaxel,Imatinib,0.082084999,0.307715387,0.280519481,0.542800038,0.542800038,N
Cabazitaxel,Irinotecan,0.082084999,0.333166717,0.286885246,0.563505116,0.563505116,N
Cabazitaxel,Ixabepilone,0.22313016,0.408217579,0.344339623,0.698568065,0.698568065,N
Cabazitaxel,Ketoconazole,0.22313016,0.462975263,0.23364486,0.680277922,0.680277922,N
Cabazitaxel,Lansoprazole,0.22313016,0.437029961,0.213362069,0.655960405,0.655960405,N
Cabazitaxel,Lapatinib,0.135335283,0.274200237,0.3125,0.568543256,0.568543256,N
Cabazitaxel,Lenalidomide,0.22313016,0.448547555,0.224137931,0.667615435,0.667615435,N
Cabazitaxel,Letrozole,0.082084999,0.435258995,0.282157676,0.627881853,0.627881853,N
Cabazitaxel,Leucovorin,1.00E-50,0.386179058,0.217391304,0.519618393,0.519618393,N
Cabazitaxel,LG100268,1.00E-50,0.448501876,0,0.448501876,0.448501876,N
Cabazitaxel,Linifanib,1.00E-50,0.38619425,1.00E-50,0.38619425,0.38619425,N
Cabazitaxel,Lomeguatrib,1.00E-50,0.386750844,1.00E-50,0.386750844,0.386750844,N
Cabazitaxel,Lomustine,0.22313016,0.2418785,1.00E-50,0.411038272,0.411038272,N
Cabazitaxel,Lonafarnib,1.00E-50,0.293697599,1.00E-50,0.293697599,0.293697599,N
Cabazitaxel,Melphalan,0.22313016,0.345210675,1.00E-50,0.491313922,0.491313922,N
Cabazitaxel,Metformin,0.082084999,0.154501005,0.260273973,0.425901433,0.425901433,N
Cabazitaxel,Methoxsalen,0.22313016,0.383715248,1.00E-50,0.521226964,0.521226964,N
Cabazitaxel,Midazolam,0.22313016,0.427856905,0.124567474,0.610887125,0.610887125,N
Cabazitaxel,Midostaurin,0.22313016,0.214104997,1.00E-50,0.389461875,0.389461875,N
Cabazitaxel,Mitomycin,0.22313016,0.35107331,1.00E-50,0.495868426,0.495868426,N
Cabazitaxel,Mitoxantrone,0.135335283,0.424799414,0.261044177,0.632476145,0.632476145,N
Cabazitaxel,Naloxone,0.082084999,0.503153117,0.147928994,0.611401765,0.611401765,N
Cabazitaxel,Neratinib,1.00E-50,0.246923016,1.00E-50,0.246923016,0.246923016,N
Cabazitaxel,NU6140,1.00E-50,0.365004408,1.00E-50,0.365004408,0.365004408,N
Cabazitaxel,O6-benzylguanine,1.00E-50,0.474943276,1.00E-50,0.474943276,0.474943276,N
Cabazitaxel,Obatoclax,1.00E-50,0.390812078,1.00E-50,0.390812078,0.390812078,N
Cabazitaxel,Octreotide,0.22313016,0.411054859,0.24137931,0.652905456,0.652905456,N
Cabazitaxel,Olaparib,0.135335283,0.414521713,0,0.493757583,0.493757583,N
Cabazitaxel,Oxaliplatin,0.22313016,0.304889867,1.00E-50,0.459989903,0.459989903,N
Cabazitaxel,Oxycodone,0.135335283,0.438391185,0.238095238,0.630016513,0.630016513,N
Cabazitaxel,Paclitaxel,0.60653066,0.560663781,0.258695652,0.871854178,0.871854178,N
Cabazitaxel,Pazopanib,0.082084999,0.30635717,0.243243243,0.518169068,0.518169068,N
Cabazitaxel,Peloruside A,1.00E-50,0.45470462,1.00E-50,0.45470462,0.45470462,N
Cabazitaxel,Pemetrexed,0.082084999,0.39686097,0.266990291,0.594183568,0.594183568,N
Cabazitaxel,Perifosine,1.00E-50,0.197050721,1.00E-50,0.197050721,0.197050721,N
Cabazitaxel,Phenoxodiol,1.00E-50,0.431192418,1.00E-50,0.431192418,0.431192418,N
Cabazitaxel,Plitidepsin,1.00E-50,0.398332027,0,0.398332027,0.398332027,N
Cabazitaxel,Pregabalin,0.082084999,0.347952176,0.130938586,0.47984547,0.47984547,N
Cabazitaxel,Procainamide,0.22313016,0.301380181,1.00E-50,0.457263333,0.457263333,N
Cabazitaxel,Propranolol,0.22313016,0.435101961,0.152777778,0.628194622,0.628194622,N
Cabazitaxel,Rifampin,1.00E-50,0.35844105,0,0.35844105,0.35844105,N
Cabazitaxel,Romidepsin,0.22313016,0.383845953,0,0.521328504,0.521328504,N
Cabazitaxel,Rosiglitazone,0.135335283,0.392229655,1.00E-50,0.474482427,0.474482427,N
Cabazitaxel,Sabarubicin,1.00E-50,0.455546923,1.00E-50,0.455546923,0.455546923,N
Cabazitaxel,SC144,1.00E-50,0.282139705,1.00E-50,0.282139705,0.282139705,N
Cabazitaxel,SCH 900776,1.00E-50,0.192879603,1.00E-50,0.192879603,0.192879603,N
Cabazitaxel,Simvastatin,0.22313016,0.430915055,0.201716738,0.647075035,0.647075035,N
Cabazitaxel,Sirolimus,0.22313016,0.330297956,0.237333333,0.603206407,0.603206407,N
Cabazitaxel,Sodium butyrate,1.00E-50,0.344179677,1.00E-50,0.344179677,0.344179677,N
Cabazitaxel,Sorafenib,0.22313016,0.306850802,0.268939394,0.606333582,0.606333582,N
Cabazitaxel,Sunitinib,0.082084999,0.301159811,0.240641711,0.512889964,0.512889964,N
Cabazitaxel,Tamoxifen,0.22313016,0.33041154,0.188741722,0.577997171,0.577997171,N
Cabazitaxel,Taxane,1.00E-50,0.346424792,1.00E-50,0.346424792,0.346424792,N
Cabazitaxel,Temozolomide,0.22313016,0.410470133,1.00E-50,0.542012026,0.542012026,N
Cabazitaxel,Temsirolimus,0.22313016,0.499560612,0.322834646,0.736734181,0.736734181,N
Cabazitaxel,Theophylline,0.22313016,0.46632062,0.131979695,0.64011929,0.64011929,N
Cabazitaxel,Tipifarnib,1.00E-50,0.331943485,0,0.331943485,0.331943485,N
Cabazitaxel,Topotecan,0.60653066,0.430804682,0.326203209,0.84909586,0.84909586,N
Cabazitaxel,Toremifene,0.22313016,0.388697549,0.18556701,0.613223788,0.613223788,N
Cabazitaxel,Trabectedin,0.22313016,0.447414459,1.00E-50,0.570712959,0.570712959,N
Cabazitaxel,Tretinoin,0.367879441,0.370693674,0.187122736,0.676639484,0.676639484,N
Cabazitaxel,Trichostatin A,1.00E-50,0.362171684,1.00E-50,0.362171684,0.362171684,N
Cabazitaxel,Trifluridine,0.22313016,0.370489129,0.020134228,0.520798594,0.520798594,N
Cabazitaxel,Trimidox,1.00E-50,0.378722456,1.00E-50,0.378722456,0.378722456,N
Cabazitaxel,Tubacin,1.00E-50,0.240204236,1.00E-50,0.240204236,0.240204236,N
Cabazitaxel,Valproic Acid,1.00E-50,0.308330257,0.208877285,0.452804355,0.452804355,N
Cabazitaxel,Vandetanib,0.22313016,0.360492839,0.268551237,0.636606142,0.636606142,N
Cabazitaxel,Vinorelbine,0.082084999,0.451677853,0.297413793,0.646379141,0.646379141,N
Cabazitaxel,Vitamin D2,1.00E-50,0.41987144,0.056962025,0.452916738,0.452916738,N
Cabazitaxel,Vorinostat,0.082084999,0.143752031,0.207100592,0.376810517,0.376810517,N
Cabazitaxel,Zibotentan,1.00E-50,0.348910725,1.00E-50,0.348910725,0.348910725,N
Cabazitaxel,Zoledronic acid,0.22313016,0.241706088,0.322580645,0.600935191,0.600935191,N
Camptothecin,Vincristine,1.00E-50,0.620239624,1.00E-50,0.620239624,0.620239624,0
Camptothecin,Monastrol,1.00E-50,0.437367277,1.00E-50,0.437367277,0.437367277,0
Camptothecin,Aflibercept,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Camptothecin,Aldesleukin,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Camptothecin,Anakinra,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Camptothecin,Geldanamycin,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,0
Camptothecin,IL-27,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Camptothecin,Interferon alfa-2a,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Camptothecin,L744832,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Camptothecin,Doxorubicin,1.00E-50,0.410665554,1.00E-50,0.410665554,0.410665554,0
Camptothecin,Peginterferon alfa-2b,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Camptothecin,Romiplostim,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Camptothecin,Sorivudine,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Camptothecin,Trebananib,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Camptothecin,Trientine,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Camptothecin,17-DMAG,1.00E-50,0.407169038,1.00E-50,0.407169038,0.407169038,N
Camptothecin,2-Deoxyinosine,1.00E-50,0.506868072,1.00E-50,0.506868072,0.506868072,N
Camptothecin,2-Methoxyestradiol,1.00E-50,0.331980195,1.00E-50,0.331980195,0.331980195,N
Camptothecin,Abiraterone,1.00E-50,0.381386816,1.00E-50,0.381386816,0.381386816,N
Camptothecin,ABT-737,1.00E-50,0.418398699,1.00E-50,0.418398699,0.418398699,N
Camptothecin,ABT-751,1.00E-50,0.415276992,1.00E-50,0.415276992,0.415276992,N
Camptothecin,AEE788,1.00E-50,0.347200495,1.00E-50,0.347200495,0.347200495,N
Camptothecin,Afatinib,1.00E-50,0.401672857,1.00E-50,0.401672857,0.401672857,N
Camptothecin,Aminophylline,1.00E-50,0.346432253,1.00E-50,0.346432253,0.346432253,N
Camptothecin,Anastrozole,1.00E-50,0.331126879,1.00E-50,0.331126879,0.331126879,N
Camptothecin,Arsenic trioxide,1.00E-50,0.223785453,1.00E-50,0.223785453,0.223785453,N
Camptothecin,Arzoxifene,1.00E-50,0.430940591,1.00E-50,0.430940591,0.430940591,N
Camptothecin,Axitinib,1.00E-50,0.465665167,1.00E-50,0.465665167,0.465665167,N
Camptothecin,Azacitidine,1.00E-50,0.360849503,1.00E-50,0.360849503,0.360849503,N
Camptothecin,Bexarotene,1.00E-50,0.441474217,1.00E-50,0.441474217,0.441474217,N
Camptothecin,Bortezomib,1.00E-50,0.420393129,1.00E-50,0.420393129,0.420393129,N
Camptothecin,Bosutinib,1.00E-50,0.433607431,1.00E-50,0.433607431,0.433607431,N
Camptothecin,Busulfan,1.00E-50,0.148226167,1.00E-50,0.148226167,0.148226167,N
Camptothecin,Cabazitaxel,1.00E-50,0.490963874,1.00E-50,0.490963874,0.490963874,N
Camptothecin,Canfosfamide,1.00E-50,0.39311723,1.00E-50,0.39311723,0.39311723,N
Camptothecin,Capecitabine,1.00E-50,0.541417802,1.00E-50,0.541417802,0.541417802,N
Camptothecin,Carboplatin,1.00E-50,0.340664735,1.00E-50,0.340664735,0.340664735,N
Camptothecin,Carmustine,1.00E-50,0.20806987,1.00E-50,0.20806987,0.20806987,N
Camptothecin,Carvedilol,1.00E-50,0.421351233,1.00E-50,0.421351233,0.421351233,N
Camptothecin,Cediranib,1.00E-50,0.438435232,1.00E-50,0.438435232,0.438435232,N
Camptothecin,Celecoxib,1.00E-50,0.226940575,1.00E-50,0.226940575,0.226940575,N
Camptothecin,Chenodeoxycholic acid,1.00E-50,0.3529495,1.00E-50,0.3529495,0.3529495,N
Camptothecin,Chlorambucil,1.00E-50,0.34443969,1.00E-50,0.34443969,0.34443969,N
Camptothecin,CI-1040,1.00E-50,0.428479905,1.00E-50,0.428479905,0.428479905,N
Camptothecin,Cisplatin,1.00E-50,0.319449721,1.00E-50,0.319449721,0.319449721,N
Camptothecin,Clofarabine,1.00E-50,0.321945102,1.00E-50,0.321945102,0.321945102,N
Camptothecin,Cyclophosphamide,1.00E-50,0.299535038,1.00E-50,0.299535038,0.299535038,N
Camptothecin,Cytarabine,1.00E-50,0.445849379,1.00E-50,0.445849379,0.445849379,N
Camptothecin,Dacarbazine,1.00E-50,0.134673978,1.00E-50,0.134673978,0.134673978,N
Camptothecin,Dasatinib,1.00E-50,0.409173725,1.00E-50,0.409173725,0.409173725,N
Camptothecin,Daunorubicin,1.00E-50,0.454524827,1.00E-50,0.454524827,0.454524827,N
Camptothecin,Decitabine,1.00E-50,0.442656761,1.00E-50,0.442656761,0.442656761,N
Camptothecin,Dexamethasone,1.00E-50,0.381031552,1.00E-50,0.381031552,0.381031552,N
Camptothecin,Diphenhydramine,1.00E-50,0.419156818,1.00E-50,0.419156818,0.419156818,N
Camptothecin,Discodermolide,1.00E-50,0.423839958,1.00E-50,0.423839958,0.423839958,N
Camptothecin,Docetaxel,1.00E-50,0.491205792,1.00E-50,0.491205792,0.491205792,N
Camptothecin,Emodin,1.00E-50,0.425957146,1.00E-50,0.425957146,0.425957146,N
Camptothecin,Enalapril,1.00E-50,0.442877828,1.00E-50,0.442877828,0.442877828,N
Camptothecin,Enzastaurin,1.00E-50,0.440757979,1.00E-50,0.440757979,0.440757979,N
Camptothecin,Epirubicin,1.00E-50,0.425825278,1.00E-50,0.425825278,0.425825278,N
Camptothecin,Erlotinib,1.00E-50,0.437056685,1.00E-50,0.437056685,0.437056685,N
Camptothecin,Etodolac,1.00E-50,0.473865166,1.00E-50,0.473865166,0.473865166,N
Camptothecin,Everolimus,1.00E-50,0.287923964,1.00E-50,0.287923964,0.287923964,N
Camptothecin,Exemestane,1.00E-50,0.399030525,1.00E-50,0.399030525,0.399030525,N
Camptothecin,Fenretinide,1.00E-50,0.280486565,1.00E-50,0.280486565,0.280486565,N
Camptothecin,Fludarabine,1.00E-50,0.524702655,1.00E-50,0.524702655,0.524702655,N
Camptothecin,Fluorouracil,1.00E-50,0.323476254,1.00E-50,0.323476254,0.323476254,N
Camptothecin,Fotemustine,1.00E-50,0.408982869,1.00E-50,0.408982869,0.408982869,N
Camptothecin,Fulvestrant,1.00E-50,0.296259499,1.00E-50,0.296259499,0.296259499,N
Camptothecin,Gefitinib,1.00E-50,0.27580063,1.00E-50,0.27580063,0.27580063,N
Camptothecin,Gemcitabine,1.00E-50,0.42533118,1.00E-50,0.42533118,0.42533118,N
Camptothecin,Genistein,1.00E-50,0.447611082,1.00E-50,0.447611082,0.447611082,N
Camptothecin,Idarubicin,1.00E-50,0.438548332,1.00E-50,0.438548332,0.438548332,N
Camptothecin,Imatinib,1.00E-50,0.396757465,1.00E-50,0.396757465,0.396757465,N
Camptothecin,Irinotecan,1.00E-50,0.506824305,1.00E-50,0.506824305,0.506824305,N
Camptothecin,Ixabepilone,1.00E-50,0.424090714,1.00E-50,0.424090714,0.424090714,N
Camptothecin,Ketoconazole,1.00E-50,0.472816676,1.00E-50,0.472816676,0.472816676,N
Camptothecin,Lansoprazole,1.00E-50,0.475890063,1.00E-50,0.475890063,0.475890063,N
Camptothecin,Lapatinib,1.00E-50,0.321954333,1.00E-50,0.321954333,0.321954333,N
Camptothecin,Lenalidomide,1.00E-50,0.507330806,1.00E-50,0.507330806,0.507330806,N
Camptothecin,Letrozole,1.00E-50,0.367801133,1.00E-50,0.367801133,0.367801133,N
Camptothecin,Leucovorin,1.00E-50,0.426873902,1.00E-50,0.426873902,0.426873902,N
Camptothecin,LG100268,1.00E-50,0.472099165,1.00E-50,0.472099165,0.472099165,N
Camptothecin,Linifanib,1.00E-50,0.35543839,1.00E-50,0.35543839,0.35543839,N
Camptothecin,Lomeguatrib,1.00E-50,0.373979952,1.00E-50,0.373979952,0.373979952,N
Camptothecin,Lomustine,1.00E-50,0.293383891,1.00E-50,0.293383891,0.293383891,N
Camptothecin,Lonafarnib,1.00E-50,0.296725248,1.00E-50,0.296725248,0.296725248,N
Camptothecin,Melphalan,1.00E-50,0.395003763,1.00E-50,0.395003763,0.395003763,N
Camptothecin,Metformin,1.00E-50,0.208844249,1.00E-50,0.208844249,0.208844249,N
Camptothecin,Methoxsalen,1.00E-50,0.383126824,1.00E-50,0.383126824,0.383126824,N
Camptothecin,Midazolam,1.00E-50,0.429553725,1.00E-50,0.429553725,0.429553725,N
Camptothecin,Midostaurin,1.00E-50,0.202513436,1.00E-50,0.202513436,0.202513436,N
Camptothecin,Mitoxantrone,1.00E-50,0.424508929,1.00E-50,0.424508929,0.424508929,N
Camptothecin,Naloxone,1.00E-50,0.464139273,1.00E-50,0.464139273,0.464139273,N
Camptothecin,Neratinib,1.00E-50,0.289247522,1.00E-50,0.289247522,0.289247522,N
Camptothecin,NU6140,1.00E-50,0.483605457,1.00E-50,0.483605457,0.483605457,N
Camptothecin,O6-benzylguanine,1.00E-50,0.482227945,1.00E-50,0.482227945,0.482227945,N
Camptothecin,Obatoclax,1.00E-50,0.391480089,1.00E-50,0.391480089,0.391480089,N
Camptothecin,Octreotide,1.00E-50,0.501381092,1.00E-50,0.501381092,0.501381092,N
Camptothecin,Olaparib,1.00E-50,0.65361063,1.00E-50,0.65361063,0.65361063,N
