Drug	DEG	logFC
Blebbistatin	RIMS1	1
Blebbistatin	C2orf42	1
Blebbistatin	EXD3	1
Blebbistatin	RASGRP1	1
Blebbistatin	ZC3H10	1
Blebbistatin	LIX1	1
Blebbistatin	ACE2	1
Blebbistatin	PSMG3	1
Blebbistatin	UFM1	1
Blebbistatin	TBL1XR1	1
Blebbistatin	COX19	1
Blebbistatin	PELO	1
Blebbistatin	BCL6	1
Blebbistatin	ALKBH6	1
Blebbistatin	SC5DL	1
Blebbistatin	FAM98A	1
Blebbistatin	GRWD1	1
Blebbistatin	GCFC1	1
Blebbistatin	RAB6B	1
Blebbistatin	C21orf91	1
Blebbistatin	CYP4F2	1
Blebbistatin	ZFP106	1
Blebbistatin	DHRSX	1
Blebbistatin	BTN3A2	1
Blebbistatin	CCDC76	1
Blebbistatin	ANKRD37	1
Blebbistatin	CREG1	1
Blebbistatin	PRKCI	1
Blebbistatin	TAF5	1
Blebbistatin	CCL20	1
Blebbistatin	RRAS2	1
Blebbistatin	VENTX	1
Blebbistatin	FAM171A1	1
Blebbistatin	SLC30A1	1
Blebbistatin	L3MBTL2	1
Blebbistatin	VGLL4	1
Blebbistatin	SAAL1	1
Blebbistatin	KRT14	1
Blebbistatin	USP35	1
Blebbistatin	CTSC	1
Blebbistatin	SCRT2	1
Blebbistatin	DYNLL2	1
Blebbistatin	JKAMP	1
Blebbistatin	CTRC	1
Blebbistatin	C1orf144	1
Blebbistatin	BNC1	1
Blebbistatin	FANCI	1
Blebbistatin	MAST3	1
Blebbistatin	SHISA7	1
Blebbistatin	TMEM161A	1
Blebbistatin	PTPRO	1
Blebbistatin	FLJ37543	1
Blebbistatin	PRDM5	1
Blebbistatin	BEST2	1
Blebbistatin	CCL8	1
Blebbistatin	HBP1	1
Blebbistatin	FN3KRP	1
Blebbistatin	KCNA5	1
Blebbistatin	CHPT1	1
Blebbistatin	MYOF	1
Blebbistatin	RXRG	1
Blebbistatin	ZNF131	1
Blebbistatin	ATP2B1	1
Blebbistatin	DHX57	1
Blebbistatin	MLEC	1
Blebbistatin	STT3A	1
Blebbistatin	FAM195B	1
Blebbistatin	NCOA5	1
Blebbistatin	BTG1	1
Blebbistatin	C4orf33	1
Blebbistatin	G6PD	1
Blebbistatin	PAPOLA	1
Blebbistatin	TIA1	1
Blebbistatin	OLFML1	1
Blebbistatin	TULP1	1
Blebbistatin	TGS1	1
Blebbistatin	FBXO28	1
Blebbistatin	ARL8A	1
Blebbistatin	HSPA5	1
Blebbistatin	GAS1	1
Blebbistatin	PRAME	1
Blebbistatin	NCK2	1
Blebbistatin	TM9SF1	1
Blebbistatin	C16orf93	1
Blebbistatin	ENSA	1
Blebbistatin	SLC31A1	1
Blebbistatin	MON1B	1
Methotrexate	CDC20	1
Methotrexate	PAIP2B	1
Methotrexate	VSTM1	1
Methotrexate	NSL1	1
Methotrexate	GAS2L3	1
Methotrexate	TMEM106A	1
Methotrexate	CDC45	1
Methotrexate	LSM11	1
Methotrexate	ESCO2	1
Methotrexate	PTTG1 /// PTTG3P	1
Methotrexate	SELPLG	1
Methotrexate	PLAU	1
Methotrexate	MAP1LC3A	1
Methotrexate	LZTS1	1
Methotrexate	THUMPD3	1
Methotrexate	CASP4	1
Methotrexate	ALAD	1
Methotrexate	CTSS	1
Methotrexate	NRGN	1
Methotrexate	B4GALT2	1
Methotrexate	PRICKLE3	1
Methotrexate	ZNF526	1
Methotrexate	SCRN1	1
Methotrexate	DTX3L	1
Methotrexate	ZNF667	1
Methotrexate	HCST	1
Methotrexate	STK17B	1
Methotrexate	NAT8L	1
Methotrexate	SELL	1
Methotrexate	PPIL6	1
Methotrexate	KIF26A	1
Methotrexate	C18orf1	1
Methotrexate	ZFP36L1	1
Methotrexate	TMEM25	1
Methotrexate	ARHGAP20	1
Methotrexate	ZCCHC17	1
Methotrexate	NUDT7	1
Methotrexate	EXO1	1
Methotrexate	GBA	1
Methotrexate	MST4	1
Methotrexate	C12orf75	1
Methotrexate	IFT88	1
Methotrexate	MGMT	1
Methotrexate	MEIS1	1
Methotrexate	TNXA /// TNXB	1
Methotrexate	CLDN1	1
Methotrexate	PXDN	1
Methotrexate	SHISA3	1
Methotrexate	MBNL2	1
Methotrexate	TRIM24	1
Methotrexate	SLC39A12	1
Methotrexate	PRNP	1
Methotrexate	CD3D	1
Methotrexate	TCF7	1
Methotrexate	KIAA0652	1
Methotrexate	NRSN2	1
Methotrexate	NXPH3	1
Methotrexate	PLD6	1
Methotrexate	EPCAM	1
Methotrexate	RDH14	1
Methotrexate	B4GALT4	1
Methotrexate	TRIM48	1
Methotrexate	PCDHA7	1
Methotrexate	DOCK8	1
Methotrexate	GATA6	1
Methotrexate	CLN8	1
Methotrexate	PKP2	1
Methotrexate	VLDLR	1
Methotrexate	KIF1C	1
Methotrexate	IL5RA	1
Methotrexate	EFR3B	1
Methotrexate	FAM71E2	1
Methotrexate	ALS2CR4	1
Methotrexate	WDFY4	1
Methotrexate	BCAT1	1
Methotrexate	EPHB2	1
Methotrexate	TM2D2	1
Methotrexate	MOV10L1	1
Methotrexate	FUCA1	1
Methotrexate	SCARB2	1
Methotrexate	NCS1	1
Methotrexate	UBE2C	1
Methotrexate	AIDA	1
Methotrexate	PRUNE	1
Methotrexate	CYP46A1	1
Methotrexate	HSD11B1L	1
Methotrexate	DKKL1	1
Methotrexate	SRM	1
Methotrexate	RBM34	1
Methotrexate	PIK3R3	1
Methotrexate	UGCG	1
Methotrexate	HEG1	1
Methotrexate	PPP1CB	1
Methotrexate	ACTL9	1
Methotrexate	POLR2D	1
Methotrexate	DNAJC12	1
Methotrexate	RAB5C	1
Methotrexate	UBE2M	1
Methotrexate	FANCD2	1
Methotrexate	NCF4	1
Methotrexate	TMEM204	1
Methotrexate	LRRC37A /// LRRC37A2	1
Methotrexate	ZNF571	1
Methotrexate	B3GALTL	1
Methotrexate	ANXA6	1
Methotrexate	NWD1	1
Methotrexate	TKT	1
Methotrexate	INO80E	1
Methotrexate	C3orf59	1
Methotrexate	C4orf26	1
Methotrexate	SEMA4B	1
Methotrexate	RFPL2 /// RFPL3	1
Methotrexate	ORAI2	1
Methotrexate	C13orf38	1
Methotrexate	PSMD9	1
Methotrexate	LEPRE1	1
Methotrexate	MCC	1
Methotrexate	EMX1	1
Methotrexate	CCNB2	1
Methotrexate	TOP2A	1
Methotrexate	H1F0	1
Methotrexate	DDB2	1
Methotrexate	KIAA1210	1
Methotrexate	CCDC148	1
Methotrexate	SERF1A /// SERF1B	1
Methotrexate	KIF20A	1
Methotrexate	NCAPD3	1
Methotrexate	PLA2G4A	1
Methotrexate	RFC4	1
Methotrexate	C19orf40	1
Methotrexate	PUS7	1
Methotrexate	C20orf106 /// C20orf107	1
Methotrexate	KLHL32	1
Methotrexate	C14orf126	1
Methotrexate	TMEM97	1
Methotrexate	IL1A	1
Methotrexate	MUTED	1
Methotrexate	STMN2	1
Methotrexate	SCO2	1
Methotrexate	MLF1IP	1
Methotrexate	SUMO3	1
Methotrexate	DEGS2	1
Methotrexate	MAP3K12	1
Methotrexate	CR1	1
Methotrexate	FCGR3B	1
Methotrexate	CNIH	1
Methotrexate	EIF3J	1
Methotrexate	CCNE2	1
Methotrexate	ADAMTS2	1
Methotrexate	TMEM54	1
Methotrexate	ABHD5	1
Methotrexate	ELOVL5	1
Methotrexate	FERD3L	1
Methotrexate	LNPEP	1
Methotrexate	MFSD6	1
Methotrexate	CRYGD	1
Methotrexate	SNX21	1
Methotrexate	DDX25	1
Methotrexate	ZNF510	1
Methotrexate	DTL	1
Methotrexate	MMP11	1
Methotrexate	ACER3	1
Methotrexate	MRPS16	1
Methotrexate	TRPS1	1
Methotrexate	OTUD5	1
Methotrexate	SUSD3	1
Methotrexate	COL13A1	1
Methotrexate	PARP3	1
Methotrexate	VPS54	1
Methotrexate	MSH2	1
Methotrexate	COX5B	1
Methotrexate	FUT3	1
Methotrexate	SLC17A8	1
Methotrexate	PGLYRP1	1
Methotrexate	RAB5A	1
Methotrexate	CRISP2	1
Methotrexate	HSPA13	1
Methotrexate	PDLIM4	1
Methotrexate	CHCHD4	1
Methotrexate	ZNF132	1
Methotrexate	CPT1A	1
Methotrexate	DNAJC3	1
Methotrexate	COL4A6	1
Methotrexate	NRAP	1
Methotrexate	RGS12	1
Methotrexate	TMEM176B	1
Methotrexate	REXO4	1
Methotrexate	IPO11	1
Methotrexate	WDR76	1
Methotrexate	MMD2	1
Methotrexate	GABBR1	1
Methotrexate	LMO2	1
Methotrexate	HCFC2	1
Methotrexate	GAD1	1
Methotrexate	PAQR9	1
Methotrexate	SHOC2	1
Methotrexate	FAM180A	1
Methotrexate	DHDDS	1
Methotrexate	KIAA1244	1
Methotrexate	SAMD9L	1
Methotrexate	TUBGCP2	1
Methotrexate	FBXO44	1
Methotrexate	ZDHHC13	1
Methotrexate	FCGR3A	1
Methotrexate	TMCO7	1
Methotrexate	DNAH9	1
Methotrexate	PTP4A1	1
Methotrexate	IMPACT	1
Methotrexate	PRR5	1
Methotrexate	IFT57	1
Methotrexate	SOAT1	1
Methotrexate	RNF180	1
Methotrexate	Septin 4	1
Methotrexate	C3orf26	1
Methotrexate	FLJ23867 /// QSOX1	1
Methotrexate	PRDX4	1
Methotrexate	PTCD1	1
Methotrexate	IRF2BP2	1
Methotrexate	TXNDC3	1
Methotrexate	C14orf21	1
Methotrexate	NLRP1	1
Methotrexate	EYA2	1
Methotrexate	GATSL3 /// TBC1D10A	1
Methotrexate	GPR35	1
Methotrexate	RAD51	1
Methotrexate	ORMDL3	1
Methotrexate	NCOR2	1
Methotrexate	PDGFRL	1
Methotrexate	DDX3X	1
Methotrexate	NEDD4L	1
Methotrexate	WDR34	1
Methotrexate	CSRP1	1
Methotrexate	CD24	1
Methotrexate	C12orf49	1
Methotrexate	FUK	1
Methotrexate	CASD1	1
Methotrexate	HOXC10	1
Methotrexate	PXN	1
Methotrexate	FBXO5	1
Methotrexate	OR2A4 /// OR2A7	1
Methotrexate	CRYBB2	1
Methotrexate	SH3BGRL3	1
Methotrexate	DOCK9	1
Methotrexate	SMPD1	1
Methotrexate	BMP1	1
Methotrexate	CYBB	1
Methotrexate	PPP2R2B	1
Methotrexate	LAMP3	1
Methotrexate	GLO1	1
Methotrexate	FUT2	1
Methotrexate	AGTRAP	1
Methotrexate	C12orf23	1
Methotrexate	UBOX5	1
Methotrexate	CXCR2	1
Methotrexate	CEACAM1	1
Methotrexate	CLCNKA /// CLCNKB	1
Methotrexate	NUTF2	1
Methotrexate	ZNF711	1
Methotrexate	WFDC2	1
Methotrexate	ARSB	1
Methotrexate	DNAJB5	1
Methotrexate	CASP5	1
Methotrexate	TRPV3	1
Methotrexate	ANGPTL3	1
Methotrexate	TRIM10	1
Methotrexate	EMP3	1
Methotrexate	TOMM20	1
Methotrexate	C4orf19	1
Methotrexate	TPCN1	1
Methotrexate	PSMD12	1
Methotrexate	SVIP	1
Methotrexate	PDAP1	1
Methotrexate	POLM	1
Methotrexate	LRRC67	1
Methotrexate	S1PR4	1
Methotrexate	TDP2	1
Methotrexate	SETD1A	1
Methotrexate	C11orf86	1
Methotrexate	NUDT12	1
Methotrexate	NLN	1
Methotrexate	CNOT4	1
Methotrexate	UBE2S	1
Methotrexate	RNF175	1
Methotrexate	STS	1
Methotrexate	CENPN	1
Methotrexate	SFT2D3	1
Methotrexate	C15orf62	1
Methotrexate	FRZB	1
Methotrexate	CNIH3	1
Methotrexate	ZBTB7A	1
Methotrexate	XAGE3	1
Methotrexate	PCK1	1
Methotrexate	HSD3B7	1
Methotrexate	ARHGEF16	1
Methotrexate	MED9	1
Methotrexate	C17orf76	1
Methotrexate	LRRN3	1
Methotrexate	DTYMK	1
Methotrexate	THAP10	1
Methotrexate	TIFA	1
Methotrexate	JAKMIP1	1
Methotrexate	TIPARP	1
Methotrexate	PLK4	1
Methotrexate	BRCA1	1
Methotrexate	SDC4	1
Methotrexate	TMEM14B	1
Methotrexate	BAI3	1
Methotrexate	C4orf46	1
Methotrexate	DAPK3	1
Methotrexate	TRAPPC6B	1
Methotrexate	FCHSD2	1
Methotrexate	CCDC136	1
Methotrexate	NETO2	1
Methotrexate	EMX2	1
Methotrexate	SSR3	1
Methotrexate	ABI3	1
Methotrexate	WIPI1	1
Methotrexate	P4HA1	1
Methotrexate	CSF3	1
Methotrexate	PHF6	1
Methotrexate	PDE4D	1
Methotrexate	NENF	1
Methotrexate	MTO1	1
Methotrexate	CNBP	1
Methotrexate	DCDC2	1
Methotrexate	SYPL1	1
Methotrexate	ACBD5	1
Methotrexate	OCM /// OCM2	1
Methotrexate	AVP	1
Methotrexate	KLF1	1
Methotrexate	ITPRIPL2	1
Methotrexate	CDCA5	1
Methotrexate	CALR	1
Methotrexate	FNBP1L	1
Methotrexate	AURKA	1
Methotrexate	KLHL9	1
Methotrexate	PIGM	1
Methotrexate	APOBEC3B	1
Methotrexate	GRHL3	1
Methotrexate	CIC	1
Methotrexate	APH1A	1
Methotrexate	FLVCR2	1
Methotrexate	SNCAIP	1
Methotrexate	WTIP	1
Methotrexate	SENP6	1
Methotrexate	ANKRD44	1
Methotrexate	GRPEL2	1
Methotrexate	SPOCK2	1
Methotrexate	RAD54L	1
Methotrexate	EDIL3	1
Methotrexate	CYP2J2	1
Methotrexate	CADM3	1
Methotrexate	TDRD9	1
Methotrexate	AP2M1	1
Methotrexate	CHMP2A	1
Methotrexate	MUC7	1
Methotrexate	DDIT4L	1
Methotrexate	C16orf74	1
Methotrexate	FCGR2A	1
Methotrexate	LCN1	1
Methotrexate	PIGX	1
Methotrexate	NUP43	1
Methotrexate	MC3R	1
Methotrexate	PLK1	1
Methotrexate	MCTS1 /// PSIMCT-1	1
Methotrexate	PRKD1	1
Methotrexate	TPPP3	1
Methotrexate	CYP51A1	1
Methotrexate	PUS3	1
Methotrexate	CCDC150	1
Methotrexate	MARK1	1
Methotrexate	FKBP4	1
Methotrexate	FOXO1	1
Methotrexate	DACH1	1
Methotrexate	SCYL1	1
Methotrexate	CCR8	1
Methotrexate	PADI1	1
Methotrexate	MYBBP1A	1
Methotrexate	RNF38	1
Methotrexate	RCBTB1	1
Methotrexate	SAMD11	1
Methotrexate	NKAIN1	1
Methotrexate	MMP14	1
Methotrexate	DIAPH2	1
Methotrexate	CDC25A	1
Methotrexate	GPR132	1
Methotrexate	BCL9L	1
Methotrexate	C6orf127	1
Methotrexate	CHCHD5	1
Methotrexate	FAM19A3	1
Methotrexate	SMC6	1
Methotrexate	HDAC10	1
Methotrexate	MRPL41	1
Methotrexate	ELOVL4	1
Methotrexate	MAPK13	1
Methotrexate	TCEA1	1
Methotrexate	RMI1	1
Methotrexate	RTEL1 /// TNFRSF6B	1
Methotrexate	TUBE1	1
Methotrexate	KIAA1715	1
Methotrexate	C2orf73	1
Methotrexate	C3orf10	1
Methotrexate	STK11	1
Methotrexate	PHF21A	1
Methotrexate	HAS3	1
Methotrexate	EIF4E3	1
Methotrexate	TBC1D9	1
Methotrexate	PCGF6	1
Methotrexate	AMDHD2	1
Methotrexate	TBC1D16	1
Methotrexate	COL9A1	1
Methotrexate	CPSF3	1
Methotrexate	TBC1D26 /// ZNF286A	1
Methotrexate	PSG7	1
Methotrexate	C9orf144B	1
Methotrexate	CLDN7	1
Methotrexate	MEGF10	1
Methotrexate	TF	1
Methotrexate	NOP16	1
Methotrexate	SYNGR3	1
Methotrexate	NELF	1
Methotrexate	ARL13A	1
Methotrexate	GFPT1	1
Methotrexate	SDHC	1
Methotrexate	TMBIM1	1
Methotrexate	PAFAH1B3	1
Methotrexate	CES1	1
Methotrexate	KCTD18	1
Methotrexate	CDK5RAP2	1
Methotrexate	HOXB2	1
Methotrexate	RNF144B	1
Methotrexate	C1orf135	1
Methotrexate	GINS1	1
Methotrexate	ZNF653	1
Methotrexate	ZNF772	1
Methotrexate	CD38	1
Methotrexate	HMP19	1
Methotrexate	PRIM1	1
Methotrexate	ANKRD27	1
Methotrexate	AIF1L	1
Methotrexate	USP9X	1
Methotrexate	FEM1C	1
Methotrexate	C9orf156	1
Methotrexate	AKR1C3	1
Methotrexate	TRIP13	1
Methotrexate	TIGD3	1
Methotrexate	Septin 5	1
Methotrexate	GSTA3	1
Methotrexate	DHTKD1	1
Methotrexate	TFEB	1
Methotrexate	LACRT	1
Methotrexate	KRT33A	1
Methotrexate	HIST1H1A	1
Methotrexate	IL1R2	1
Methotrexate	CTBP1	1
Methotrexate	PSIP1	1
Methotrexate	RAPGEF2	1
Methotrexate	AFAP1L1	1
Methotrexate	C5orf46	1
Methotrexate	CYP26B1	1
Methotrexate	TLR8	1
Methotrexate	PARS2	1
Methotrexate	CHML	1
Methotrexate	GGH	1
Methotrexate	FAM154A	1
Methotrexate	CPZ	1
Methotrexate	OPHN1	1
Methotrexate	RNF138	1
Methotrexate	ANO4	1
Methotrexate	UCK1	1
Methotrexate	SIGMAR1	1
Methotrexate	NR5A1	1
Methotrexate	CRHBP	1
Methotrexate	PURB	1
Methotrexate	SYN2	1
Methotrexate	SH2D3A	1
Methotrexate	SOX11	1
Methotrexate	PMVK	1
Methotrexate	NQO2	1
Methotrexate	MRPL34	1
Methotrexate	GAA	1
Methotrexate	NEUROD1	1
Methotrexate	CDH19	1
Methotrexate	HESX1	1
Methotrexate	CYP1B1	1
Methotrexate	MBTPS2	1
Methotrexate	ROD1	1
Methotrexate	RCHY1	1
Methotrexate	ZBTB37	1
Methotrexate	FGB	1
Methotrexate	PCYOX1	1
Methotrexate	YPEL3	1
Methotrexate	AMICA1	1
Methotrexate	FDXR	1
Methotrexate	ERAP2	1
Methotrexate	SOLH	1
Methotrexate	RBBP8	1
Methotrexate	DGKQ	1
Methotrexate	CXCL5	1
Methotrexate	ABCB10	1
Methotrexate	TCEAL3 /// TCEAL6	1
Methotrexate	TRUB1	1
Methotrexate	ATP6V1G1	1
Methotrexate	TBCEL	1
Methotrexate	ANKRD16	1
Methotrexate	TPRG1	1
Methotrexate	HLA-DRB5	1
Methotrexate	NRK	1
Methotrexate	GDF1 /// LASS1	1
Methotrexate	BBS2	1
Methotrexate	RRP15	1
Methotrexate	SFRS1	1
Methotrexate	AKAP12	1
Methotrexate	MFAP1	1
Methotrexate	SKIL	1
Methotrexate	FNDC8	1
Methotrexate	RAB33B	1
Methotrexate	TFPT	1
Methotrexate	ENTPD5	1
Methotrexate	CLOCK	1
Methotrexate	BCL10	1
Methotrexate	ADH1C	1
Methotrexate	KRT17	1
Methotrexate	PHYH	1
Methotrexate	SLC38A9	1
Methotrexate	MDM1	1
Methotrexate	TXNDC9	1
Methotrexate	CADM2	1
Methotrexate	SLC2A1	1
Methotrexate	CCDC54	1
Methotrexate	VN1R2	1
Methotrexate	PIGS	1
Methotrexate	PCP2	1
Methotrexate	RERE	1
Methotrexate	WWC2	1
Methotrexate	IL3	1
Methotrexate	PAK6	1
Methotrexate	C3orf22	1
Methotrexate	TAS2R41	1
Methotrexate	SOCS6	1
Methotrexate	SERPINI1	1
Methotrexate	CYP2U1	1
Methotrexate	ZPLD1	1
Methotrexate	GALNT12	1
Methotrexate	LY6H	1
Methotrexate	TMEM198	1
Methotrexate	TMEM159	1
Methotrexate	FBXO9	1
Methotrexate	TFRC	1
Methotrexate	NARG2	1
Methotrexate	CREBL2	1
Methotrexate	C1orf186	1
Methotrexate	C19orf48	1
Methotrexate	FGA	1
Methotrexate	OR51E2	1
Methotrexate	LTB4R	1
Methotrexate	CXCL1	1
Methotrexate	HIST1H2AJ	1
Methotrexate	MRPL37	1
Methotrexate	HIST1H2BM	1
Methotrexate	TRIM15	1
Methotrexate	TBX18	1
Methotrexate	WSB2	1
Methotrexate	MAPK1IP1L	1
Methotrexate	PDCL	1
Methotrexate	FAM58A	1
Methotrexate	CCNE1	1
Methotrexate	HNF4G	1
Methotrexate	YWHAH	1
Methotrexate	C9orf144 /// C9orf144B	1
Methotrexate	C2orf7	1
Methotrexate	CERK	1
Methotrexate	CTRL	1
Methotrexate	C20orf72	1
Methotrexate	MBD5	1
Methotrexate	SLC12A5	1
Methotrexate	NLE1	1
Methotrexate	ZNF496	1
Methotrexate	OLIG3	1
Methotrexate	ZNF222	1
Methotrexate	FOXH1	1
Methotrexate	NAT2	1
Methotrexate	HCCS	1
Methotrexate	EIF2S1	1
Methotrexate	GALNT5	1
Methotrexate	CDHR3	1
Methotrexate	PAGE2	1
Methotrexate	BDKRB1	1
Methotrexate	TMEM183A /// TMEM183B	1
Methotrexate	EXOC6	1
Methotrexate	WBP2	1
Methotrexate	TMEM133	1
Methotrexate	FTSJD1	1
Methotrexate	ARHGAP17	1
Methotrexate	CALD1	1
Methotrexate	RFX4	1
Methotrexate	C12orf70	1
Methotrexate	ISCA1 /// ISCA1P1	1
Methotrexate	RGAG1	1
Methotrexate	STYK1	1
Methotrexate	TRMT11	1
Methotrexate	SLC3A2	1
Methotrexate	CAMK1	1
Methotrexate	SOX9	1
Methotrexate	SPATA17	1
Methotrexate	PAICS	1
Methotrexate	ENOSF1	1
Methotrexate	SF3B4	1
Methotrexate	CACNG1	1
Methotrexate	PCDHB7	1
Methotrexate	GIPC1	1
Methotrexate	BMP2K	1
Methotrexate	C21orf63	1
Methotrexate	HIST2H2AC	1
Methotrexate	C3AR1	1
Methotrexate	E2F8	1
Methotrexate	RELL1	1
Methotrexate	CLDN12 /// GTPBP10	1
Methotrexate	TG	1
Methotrexate	ERI3	1
Methotrexate	DDX20	1
Methotrexate	BEST2	1
Methotrexate	GATA4	1
Methotrexate	WFDC8	1
Methotrexate	ZNF775	1
Methotrexate	Septin 1	1
Methotrexate	C10orf84	1
Methotrexate	ARCN1	1
Methotrexate	C11orf52	1
Methotrexate	LRRC4B	1
Methotrexate	NCBP1	1
Methotrexate	KCNG4	1
Methotrexate	ZDHHC2	1
Methotrexate	FAM65B	1
Methotrexate	LARP4	1
Methotrexate	NANP	1
Methotrexate	C22orf15	1
Methotrexate	PRPS2	1
Methotrexate	SPOCD1	1
Methotrexate	FBXO43	1
Methotrexate	FAM107A	1
Methotrexate	DYM	1
Methotrexate	IPO5	1
Methotrexate	LARS	1
Methotrexate	HIST1H4E	1
Methotrexate	PTPMT1	1
Methotrexate	POU4F3	1
Methotrexate	C6orf211	1
Methotrexate	TNFSF4	1
Methotrexate	ATP2B1	1
Methotrexate	DGAT1	1
Methotrexate	MUC16	1
Methotrexate	RNF151	1
Methotrexate	MAGEE1	1
Methotrexate	PPPDE1	1
Methotrexate	ZNF776	1
Methotrexate	GPN3	1
Methotrexate	CDK2AP1	1
Methotrexate	GRIK1	1
Methotrexate	RBM12	1
Methotrexate	CD209	1
Methotrexate	C21orf56	1
Methotrexate	LRP3	1
Methotrexate	March 9	1
Methotrexate	CDH23	1
Methotrexate	MED29	1
Methotrexate	FGF6	1
Methotrexate	FSCN3	1
Methotrexate	CYP4V2	1
Methotrexate	AMPH	1
Methotrexate	ESR1	1
Methotrexate	INHBB	1
Methotrexate	SLC4A5	1
Methotrexate	EIF2C1	1
Methotrexate	UBL4B	1
Methotrexate	ITPKA	1
Methotrexate	SMC1A	1
Methotrexate	COPA	1
Methotrexate	CRYGC	1
Methotrexate	LBH	1
Methotrexate	C1orf58	1
Methotrexate	CLN5	1
Methotrexate	SLC4A10	1
Methotrexate	ADRB1	1
Methotrexate	SYK	1
Methotrexate	SERBP1	1
Methotrexate	IFNE	1
Methotrexate	ACOX1	1
Methotrexate	C3orf70	1
Methotrexate	ABCD3	1
Methotrexate	KRTAP26-1	1
Methotrexate	ALDH9A1	1
Methotrexate	TMUB2	1
Methotrexate	PDK2	1
Methotrexate	C19orf18	1
Methotrexate	CDKL3	1
Methotrexate	CST2	1
Methotrexate	APOLD1	1
Methotrexate	SPIN4	1
Methotrexate	RAB8B	1
Methotrexate	KALRN	1
Methotrexate	HPCA	1
Methotrexate	CXCR7	1
Methotrexate	C1orf144	1
Methotrexate	C11orf84	1
Methotrexate	BCS1L	1
Methotrexate	TNFSF12	1
Methotrexate	DONSON	1
Methotrexate	PAOX	1
Methotrexate	USMG5	1
Methotrexate	SERPINA7	1
Methotrexate	GNG3	1
Methotrexate	RNF41	1
Methotrexate	CSF2RA	1
Methotrexate	NIPA1	1
Methotrexate	PLA2G2A	1
Methotrexate	PEX13	1
Methotrexate	SAMD10	1
Methotrexate	March 10	1
Methotrexate	CBX2	1
Methotrexate	GRID1	1
Methotrexate	SPP2	1
Methotrexate	FOXE3	1
Methotrexate	TADA3	1
Methotrexate	SAC3D1	1
Methotrexate	VIT	1
Methotrexate	PIK3C2G	1
Methotrexate	IL1RL2	1
Methotrexate	TNP1	1
Methotrexate	GBP1	1
Methotrexate	RRAS2	1
Methotrexate	CD8B	1
Methotrexate	C14orf181	1
Methotrexate	SPG20	1
Methotrexate	EXD2	1
Methotrexate	ATP6AP2	1
Methotrexate	TYMP	1
Methotrexate	WBP2NL	1
Methotrexate	NQO1	1
Methotrexate	ADAMTSL2	1
Methotrexate	SELENBP1	1
Methotrexate	SRXN1	1
Methotrexate	SLC43A3	1
Methotrexate	IL1F6	1
Methotrexate	ASNS	1
Methotrexate	C11orf82	1
Methotrexate	SEC62	1
Methotrexate	SORBS2	1
Methotrexate	TMEM20	1
Methotrexate	PSRC1	1
Methotrexate	ZNF529	1
Methotrexate	RPS11	1
Methotrexate	SEC63	1
Methotrexate	TBL3	1
Methotrexate	RBM15	1
Methotrexate	TUBB	1
Methotrexate	TOM1L2	1
Methotrexate	C19orf45	1
Methotrexate	TRPT1	1
Methotrexate	ENOPH1	1
Methotrexate	PCDHGB1	1
Methotrexate	KRTAP19-1	1
Methotrexate	FOXD3	1
Methotrexate	CTNND1	1
Methotrexate	FAM35A /// FAM35B /// FAM35B2	1
Methotrexate	CMA1	1
Methotrexate	C10orf35	1
Methotrexate	CCL18	1
Methotrexate	TCP10L	1
Methotrexate	KIF2C	1
Methotrexate	C13orf38 /// SOHLH2	1
Methotrexate	LOC642869 /// LOC646817 /// SET	1
Methotrexate	MTMR12	1
Methotrexate	ADAMTS19	1
Methotrexate	CNNM4	1
Methotrexate	RAB25	1
Methotrexate	KRTAP4-12	1
Methotrexate	CDX2	1
Methotrexate	MYO1D	1
Methotrexate	GTF2A2	1
Methotrexate	EBPL	1
Methotrexate	DCHS1	1
Methotrexate	MYL4	1
Methotrexate	FZD5	1
Methotrexate	CDC42SE1	1
Methotrexate	CCL14-CCL15 /// CCL15	1
Methotrexate	SYNJ2BP	1
Methotrexate	LY6E	1
Methotrexate	CNN2	1
Methotrexate	C11orf90	1
Methotrexate	UBE2E2	1
Methotrexate	WDR86	1
Methotrexate	SERPINF1	1
Methotrexate	GYG2	1
Methotrexate	DCP2	1
Methotrexate	SMC4	1
Methotrexate	FANCI	1
Methotrexate	KRT13	1
Methotrexate	ADAMTSL1	1
Methotrexate	IL1B	1
Methotrexate	NR3C1	1
Methotrexate	MCCC2	1
Methotrexate	PJA1	1
Methotrexate	WDHD1	1
Methotrexate	PDZRN3	1
Methotrexate	ARMS2	1
Methotrexate	SERPINB3	1
Methotrexate	HNRNPL	1
Methotrexate	FNDC5	1
Methotrexate	UNC13D	1
Methotrexate	CNDP1	1
Methotrexate	ERGIC3	1
Methotrexate	EXOC5	1
Methotrexate	OTUD6B	1
Methotrexate	RNF157	1
Methotrexate	DUSP10	1
Methotrexate	PLS1	1
Methotrexate	LIX1L	1
Methotrexate	ZNF860	1
Methotrexate	ATP6V0D1	1
Methotrexate	SFXN1	1
Methotrexate	WDR13	1
Methotrexate	RBMS2	1
Methotrexate	COPG2	1
Methotrexate	RTN4RL1	1
Methotrexate	GPR22	1
Methotrexate	EXOC2	1
Methotrexate	B4GALT6	1
Methotrexate	TACC3	1
Methotrexate	RAB1B	1
Methotrexate	AMH	1
